batch_id,date,product,region,units_checked,defect,adulteration_fail,hygiene_fail,supplier_name,delivery_hours,cold_chain_breach,fat_percentage,snf_percentage,batch_temp,test_lab_name
BTCH005845,2024-02-17,Ghee,Mumbai,130,3,2.79,1.25,Creamy Way,24.0,Yes,3.27,9.32,5.4,NABL Lab B
BTCH005846,2024-10-12,Milk,Pune,143,3,1.39,1.89,Creamy Way,19.4,No,4.24,8.88,6.2,NABL Lab A
BTCH005847,2024-02-13,Paneer,Mumbai,145,4,1.94,1.27,Dairy Fresh,10.4,No,4.31,9.37,3.9,NABL Lab B
BTCH005848,2024-04-04,Paneer,Chennai,104,2,2.53,0.5,Creamy Way,9.9,Yes,3.61,9.07,6.3,NABL Lab A
BTCH005849,2024-05-08,Ghee,Pune,99,0,0.82,1.16,Dairy Fresh,7.0,No,4.07,8.87,4.5,NABL Lab B
BTCH005850,2024-03-26,Lassi,Mumbai,88,5,1.46,0.61,Dairy Fresh,4.5,Yes,3.39,9.13,5.4,NABL Lab B
BTCH005851,2024-10-11,Lassi,Mumbai,147,4,2.52,0.19,Creamy Way,17.7,Yes,3.34,8.75,4.0,NABL Lab B
BTCH005852,2024-12-29,Paneer,Chennai,96,5,0.36,0.98,Milko Pure,4.0,No,4.31,8.96,4.3,NABL Lab A
BTCH005853,2024-09-24,Milk,Delhi,92,0,0.79,0.21,Farm Roots,23.5,Yes,3.51,9.48,6.5,NABL Lab B
BTCH005854,2024-02-16,Curd,Delhi,127,4,1.73,1.53,Green Valley,14.7,Yes,4.32,9.48,5.2,NABL Lab A
BTCH005855,2024-11-26,Ghee,Delhi,146,0,1.93,0.53,Farm Roots,9.7,No,3.38,8.49,5.0,NABL Lab C
BTCH005856,2024-06-05,Milk,Chennai,147,1,0.26,0.26,Farm Roots,9.9,No,3.75,9.45,6.7,NABL Lab C
BTCH005857,2024-09-06,Lassi,Bangalore,96,2,2.6,1.05,Dairy Fresh,21.5,Yes,4.17,8.26,5.0,NABL Lab C
BTCH005858,2024-05-05,Ghee,Bangalore,128,0,1.7,0.91,Creamy Way,16.7,No,4.15,8.43,5.1,NABL Lab C
BTCH005859,2024-09-25,Curd,Delhi,81,3,1.57,0.42,Milko Pure,23.2,Yes,4.08,8.28,5.5,NABL Lab C
BTCH005860,2024-09-18,Lassi,Bangalore,113,5,0.26,0.5,Creamy Way,6.6,Yes,3.64,8.9,6.0,NABL Lab A
BTCH005861,2024-10-08,Lassi,Chennai,90,3,2.33,1.19,Creamy Way,23.3,Yes,3.28,9.42,4.7,NABL Lab A
BTCH005862,2024-09-10,Milk,Pune,145,1,0.35,1.19,Green Valley,11.1,Yes,3.55,8.26,6.3,NABL Lab A
BTCH005863,2024-12-26,Milk,Pune,148,2,0.19,0.12,Dairy Fresh,16.6,Yes,4.29,8.39,3.2,NABL Lab B
BTCH005864,2024-04-02,Milk,Mumbai,130,5,1.72,1.26,Green Valley,16.9,Yes,3.93,9.29,5.0,NABL Lab B
BTCH005865,2024-09-18,Curd,Pune,118,1,2.57,0.74,Green Valley,14.1,Yes,4.01,8.53,6.9,NABL Lab A
BTCH005866,2024-02-07,Ghee,Pune,92,2,1.72,1.63,Farm Roots,7.9,No,4.14,8.36,6.0,NABL Lab C
BTCH005867,2024-09-26,Curd,Pune,81,2,1.6,1.35,Farm Roots,7.3,No,3.69,8.71,5.1,NABL Lab C
BTCH005868,2024-04-21,Paneer,Delhi,100,4,0.19,0.25,Green Valley,15.2,Yes,3.92,9.05,3.3,NABL Lab C
BTCH005869,2024-04-15,Paneer,Delhi,109,0,2.0,0.09,Creamy Way,20.1,No,3.74,8.35,4.2,NABL Lab C
BTCH005870,2024-08-23,Milk,Chennai,117,4,0.24,0.28,Farm Roots,18.2,No,4.08,8.52,6.1,NABL Lab B
BTCH005871,2024-03-20,Curd,Delhi,122,4,1.48,1.98,Creamy Way,8.4,No,3.3,8.47,4.9,NABL Lab B
BTCH005872,2024-03-14,Lassi,Delhi,123,3,1.25,0.34,Dairy Fresh,5.2,Yes,3.92,8.29,4.2,NABL Lab B
BTCH005873,2024-06-06,Lassi,Chennai,81,4,2.93,1.05,Milko Pure,7.5,No,3.21,8.45,4.2,NABL Lab C
BTCH005874,2024-01-23,Lassi,Bangalore,101,3,2.41,0.43,Green Valley,5.0,Yes,4.1,9.18,4.7,NABL Lab C
BTCH005875,2024-02-03,Milk,Delhi,132,4,0.56,1.53,Milko Pure,16.8,Yes,3.65,8.72,3.8,NABL Lab C
BTCH005876,2024-08-10,Paneer,Pune,142,0,1.56,0.58,Green Valley,11.4,No,4.05,9.0,5.8,NABL Lab A
BTCH005877,2024-09-07,Lassi,Chennai,113,1,1.14,1.99,Farm Roots,15.7,Yes,4.41,8.82,3.4,NABL Lab B
BTCH005878,2024-05-07,Paneer,Bangalore,97,5,2.7,0.02,Farm Roots,21.4,Yes,4.25,8.76,6.0,NABL Lab C
BTCH005879,2024-01-30,Milk,Chennai,124,3,2.7,1.68,Creamy Way,22.9,No,4.33,9.0,3.8,NABL Lab C
BTCH005880,2024-09-21,Curd,Delhi,122,0,0.53,0.87,Farm Roots,10.9,No,3.67,8.33,6.3,NABL Lab A
BTCH005881,2024-09-27,Milk,Bangalore,144,3,2.28,1.21,Green Valley,17.7,No,3.89,8.62,4.1,NABL Lab A
BTCH005882,2024-08-10,Lassi,Chennai,143,5,2.88,0.78,Green Valley,6.0,Yes,3.29,8.76,6.1,NABL Lab A
BTCH005883,2024-08-29,Ghee,Chennai,108,2,0.49,0.54,Creamy Way,13.9,No,3.72,9.07,4.0,NABL Lab B
BTCH005884,2024-09-07,Lassi,Chennai,86,1,0.97,1.16,Dairy Fresh,6.0,Yes,4.12,9.24,4.4,NABL Lab A
BTCH005885,2024-04-28,Ghee,Chennai,124,5,1.23,0.57,Green Valley,14.2,No,4.18,8.23,3.5,NABL Lab C
BTCH005886,2024-02-27,Lassi,Delhi,96,1,2.79,0.65,Green Valley,6.0,Yes,3.25,8.31,4.1,NABL Lab C
BTCH005887,2024-04-26,Lassi,Pune,111,2,2.19,1.12,Green Valley,13.0,No,3.7,9.33,5.8,NABL Lab C
BTCH005888,2024-08-01,Lassi,Bangalore,145,5,0.89,1.93,Creamy Way,6.6,Yes,3.49,9.02,4.8,NABL Lab B
BTCH005889,2024-12-14,Curd,Bangalore,117,4,2.51,0.59,Farm Roots,16.8,Yes,3.29,8.88,5.1,NABL Lab A
BTCH005890,2024-06-08,Milk,Delhi,86,5,2.01,1.94,Green Valley,6.1,No,3.29,8.9,6.1,NABL Lab B
BTCH005891,2024-04-06,Curd,Pune,145,1,0.82,0.09,Milko Pure,15.3,Yes,4.33,8.45,3.0,NABL Lab A
BTCH005892,2024-07-28,Ghee,Mumbai,144,3,0.55,1.49,Creamy Way,19.8,No,4.31,8.3,4.6,NABL Lab B
BTCH005893,2024-04-18,Milk,Chennai,85,5,1.45,0.46,Creamy Way,6.3,Yes,3.61,8.37,5.4,NABL Lab B
BTCH005894,2024-05-23,Milk,Mumbai,127,2,0.11,0.79,Farm Roots,21.6,Yes,3.48,8.69,6.9,NABL Lab C
BTCH005895,2024-05-28,Curd,Mumbai,141,3,0.53,0.19,Farm Roots,15.8,No,3.8,8.63,4.2,NABL Lab A
BTCH005896,2024-07-01,Milk,Chennai,125,5,0.15,1.89,Milko Pure,15.6,No,4.5,9.1,6.6,NABL Lab A
BTCH005897,2024-03-16,Curd,Mumbai,146,2,2.91,1.62,Dairy Fresh,18.1,Yes,3.82,8.46,6.9,NABL Lab C
BTCH005898,2024-12-06,Ghee,Delhi,106,2,2.36,0.13,Green Valley,11.5,No,4.31,8.49,5.5,NABL Lab B
BTCH005899,2024-12-23,Curd,Pune,135,0,1.46,1.43,Green Valley,13.3,Yes,3.62,8.38,3.1,NABL Lab A
BTCH005900,2024-03-17,Paneer,Pune,128,0,2.42,0.02,Creamy Way,17.5,No,3.35,9.37,5.1,NABL Lab A
BTCH005901,2024-02-19,Curd,Mumbai,135,2,2.57,0.69,Green Valley,6.9,Yes,4.15,8.95,3.8,NABL Lab A
BTCH005902,2024-03-31,Curd,Chennai,87,5,0.46,1.83,Farm Roots,6.0,No,4.38,9.09,3.6,NABL Lab B
BTCH005903,2024-07-01,Paneer,Chennai,104,3,2.59,0.17,Green Valley,12.7,No,3.48,8.72,6.6,NABL Lab A
BTCH005904,2024-06-21,Curd,Bangalore,85,4,1.55,1.76,Farm Roots,4.5,Yes,4.14,9.31,6.8,NABL Lab A
BTCH005905,2024-02-10,Milk,Pune,103,1,0.57,1.78,Milko Pure,4.6,Yes,4.04,8.82,3.1,NABL Lab A
BTCH005906,2024-10-01,Curd,Delhi,84,2,3.0,0.65,Green Valley,21.2,Yes,3.99,9.37,4.9,NABL Lab B
BTCH005907,2024-06-20,Milk,Chennai,109,0,1.82,0.86,Dairy Fresh,11.9,No,3.26,8.48,4.3,NABL Lab B
BTCH005908,2024-12-08,Ghee,Bangalore,128,2,2.86,0.07,Creamy Way,8.9,Yes,3.54,9.44,5.2,NABL Lab C
BTCH005909,2024-07-03,Paneer,Mumbai,127,0,1.15,0.39,Dairy Fresh,6.2,Yes,3.94,8.87,6.1,NABL Lab B
BTCH005910,2024-06-10,Paneer,Mumbai,132,3,2.52,1.45,Green Valley,9.2,Yes,4.14,8.76,4.1,NABL Lab B
BTCH005911,2024-03-29,Lassi,Mumbai,95,3,2.55,0.59,Creamy Way,20.6,Yes,4.08,9.03,3.3,NABL Lab A
BTCH005912,2024-08-15,Curd,Delhi,97,3,2.13,1.06,Milko Pure,5.8,No,3.45,8.54,3.8,NABL Lab C
BTCH005913,2024-10-02,Milk,Pune,89,4,1.26,0.18,Farm Roots,14.3,No,3.7,9.11,4.7,NABL Lab C
BTCH005914,2024-02-29,Paneer,Pune,115,4,1.55,1.99,Milko Pure,6.8,Yes,3.99,8.38,3.5,NABL Lab C
BTCH005915,2024-06-22,Curd,Pune,149,1,2.79,1.87,Farm Roots,4.5,No,3.38,9.16,6.8,NABL Lab B
BTCH005916,2024-07-05,Ghee,Delhi,134,5,0.13,0.19,Creamy Way,22.7,No,3.93,8.61,3.4,NABL Lab C
BTCH005917,2024-04-06,Milk,Delhi,102,5,1.19,1.8,Dairy Fresh,13.7,Yes,3.81,9.02,3.2,NABL Lab C
BTCH005918,2024-01-16,Curd,Bangalore,104,4,1.8,1.99,Dairy Fresh,15.9,No,3.96,9.17,6.5,NABL Lab A
BTCH005919,2024-01-10,Lassi,Chennai,137,0,0.64,1.88,Farm Roots,20.0,No,3.57,9.24,5.8,NABL Lab B
BTCH005920,2024-07-05,Ghee,Delhi,131,4,1.17,1.27,Milko Pure,16.4,No,3.26,8.55,5.5,NABL Lab B
BTCH005921,2024-08-14,Lassi,Mumbai,113,3,2.29,1.66,Creamy Way,19.9,Yes,3.71,8.82,4.2,NABL Lab C
BTCH005922,2024-03-19,Paneer,Pune,105,3,1.92,0.33,Green Valley,9.1,No,4.48,8.81,5.2,NABL Lab A
BTCH005923,2024-08-18,Curd,Chennai,117,0,0.54,1.34,Milko Pure,17.2,No,3.42,8.91,4.6,NABL Lab A
BTCH005924,2024-05-31,Paneer,Mumbai,149,4,2.9,0.67,Milko Pure,11.2,Yes,3.83,9.36,3.3,NABL Lab C
BTCH005925,2024-02-25,Paneer,Delhi,99,2,0.48,1.57,Milko Pure,13.7,Yes,3.57,9.46,7.0,NABL Lab C
BTCH005926,2024-02-11,Milk,Bangalore,100,2,0.68,0.16,Milko Pure,21.3,Yes,4.46,9.15,6.9,NABL Lab C
BTCH005927,2024-04-27,Lassi,Delhi,96,3,1.99,1.64,Dairy Fresh,23.9,No,4.42,8.49,3.5,NABL Lab A
BTCH005928,2024-08-31,Milk,Delhi,86,0,0.85,1.98,Green Valley,16.0,Yes,4.01,8.78,5.8,NABL Lab C
BTCH005929,2024-05-24,Paneer,Bangalore,83,3,2.35,1.98,Creamy Way,17.2,No,4.39,9.36,6.6,NABL Lab C
BTCH005930,2024-02-08,Ghee,Delhi,123,4,2.27,0.03,Milko Pure,18.5,Yes,3.55,8.83,6.1,NABL Lab C
BTCH005931,2024-06-08,Milk,Bangalore,87,2,1.32,0.28,Farm Roots,13.5,No,4.41,9.37,6.5,NABL Lab B
BTCH005932,2024-03-23,Paneer,Pune,141,3,0.01,0.24,Creamy Way,7.2,Yes,3.24,8.73,4.8,NABL Lab C
BTCH005933,2024-03-17,Curd,Mumbai,100,5,2.79,0.98,Milko Pure,20.8,No,3.92,8.68,6.1,NABL Lab A
BTCH005934,2024-10-09,Milk,Chennai,128,5,1.87,1.03,Milko Pure,12.9,Yes,3.25,9.44,5.6,NABL Lab A
BTCH005935,2024-02-14,Milk,Mumbai,100,4,2.69,0.16,Farm Roots,10.5,No,3.78,8.76,3.8,NABL Lab B
BTCH005936,2024-04-25,Milk,Mumbai,95,5,0.87,1.0,Farm Roots,12.3,Yes,4.39,9.17,4.6,NABL Lab A
BTCH005937,2024-07-29,Ghee,Delhi,92,3,1.58,0.72,Farm Roots,4.9,No,3.91,9.37,6.6,NABL Lab C
BTCH005938,2024-01-18,Ghee,Bangalore,148,3,1.93,1.51,Dairy Fresh,19.6,Yes,3.48,9.11,5.6,NABL Lab A
BTCH005939,2024-05-19,Ghee,Chennai,103,5,0.64,1.77,Green Valley,20.2,No,4.35,8.44,5.6,NABL Lab A
BTCH005940,2024-03-16,Milk,Chennai,127,4,1.5,1.8,Farm Roots,16.5,Yes,3.61,8.75,4.2,NABL Lab B
BTCH005941,2024-07-13,Lassi,Delhi,105,5,0.2,0.12,Milko Pure,11.2,Yes,3.89,8.92,4.5,NABL Lab C
BTCH005942,2024-08-29,Lassi,Delhi,83,2,2.15,0.56,Green Valley,23.4,No,3.33,9.45,6.9,NABL Lab A
BTCH005943,2024-11-25,Lassi,Delhi,110,1,0.87,0.14,Milko Pure,23.6,No,4.47,8.49,3.2,NABL Lab A
BTCH005944,2024-05-01,Milk,Bangalore,140,2,1.04,1.48,Green Valley,6.5,No,3.67,8.83,6.9,NABL Lab A
BTCH005945,2024-07-29,Lassi,Bangalore,128,3,2.59,0.18,Green Valley,16.7,Yes,3.54,8.99,3.9,NABL Lab A
BTCH005946,2024-08-15,Paneer,Mumbai,109,3,0.89,1.55,Creamy Way,15.8,No,4.17,9.22,5.9,NABL Lab A
BTCH005947,2024-12-21,Lassi,Pune,116,0,1.97,0.63,Green Valley,10.3,No,3.77,8.68,5.1,NABL Lab C
BTCH005948,2024-09-26,Milk,Bangalore,81,1,1.44,0.37,Dairy Fresh,20.4,Yes,4.28,8.98,6.7,NABL Lab C
BTCH005949,2024-06-30,Milk,Delhi,149,2,0.68,1.22,Milko Pure,13.8,Yes,3.61,9.28,6.7,NABL Lab C
BTCH005950,2024-03-15,Paneer,Pune,107,5,1.72,1.4,Dairy Fresh,22.0,No,3.31,9.38,5.6,NABL Lab A
BTCH005951,2024-08-24,Paneer,Bangalore,130,1,0.49,0.17,Farm Roots,13.9,Yes,3.48,8.38,6.8,NABL Lab B
BTCH005952,2024-01-23,Ghee,Mumbai,106,0,1.15,0.31,Dairy Fresh,9.0,Yes,4.05,9.15,3.3,NABL Lab B
BTCH005953,2024-02-05,Ghee,Delhi,94,3,0.38,0.98,Creamy Way,17.6,No,4.22,8.22,3.1,NABL Lab C
BTCH005954,2024-10-19,Lassi,Delhi,93,3,2.06,1.19,Green Valley,10.1,Yes,4.45,8.32,3.1,NABL Lab C
BTCH005955,2024-04-06,Ghee,Chennai,128,2,0.93,0.23,Dairy Fresh,9.8,Yes,3.95,9.26,4.9,NABL Lab B
BTCH005956,2024-08-17,Ghee,Chennai,101,2,1.35,0.08,Dairy Fresh,12.7,No,4.33,9.47,6.6,NABL Lab C
BTCH005957,2024-04-19,Lassi,Mumbai,98,0,0.49,0.62,Creamy Way,19.2,No,4.03,8.63,5.0,NABL Lab A
BTCH005958,2024-06-15,Paneer,Delhi,116,3,1.31,0.59,Green Valley,12.0,Yes,3.51,8.97,4.5,NABL Lab A
BTCH005959,2024-03-28,Paneer,Chennai,104,2,1.09,1.28,Green Valley,6.1,No,3.62,9.15,4.5,NABL Lab B
BTCH005960,2024-09-24,Paneer,Mumbai,97,3,0.1,1.34,Dairy Fresh,11.0,Yes,3.73,9.18,4.9,NABL Lab A
BTCH005961,2024-03-14,Curd,Mumbai,143,3,0.45,0.41,Creamy Way,8.0,No,3.77,9.42,6.1,NABL Lab B
BTCH005962,2024-01-04,Paneer,Delhi,88,2,2.9,0.39,Creamy Way,19.4,No,3.41,8.29,6.2,NABL Lab C
BTCH005963,2024-08-09,Paneer,Chennai,95,0,2.36,0.61,Dairy Fresh,4.5,No,4.32,9.41,3.1,NABL Lab B
BTCH005964,2024-11-25,Curd,Pune,143,1,0.37,0.16,Creamy Way,11.4,No,3.95,8.46,5.7,NABL Lab A
BTCH005965,2024-07-14,Lassi,Bangalore,126,1,2.52,1.37,Dairy Fresh,8.7,No,3.92,9.04,5.1,NABL Lab B
BTCH005966,2024-08-28,Curd,Mumbai,82,3,2.81,1.74,Milko Pure,20.5,No,4.23,8.53,6.8,NABL Lab A
BTCH005967,2024-08-19,Curd,Bangalore,115,3,1.22,0.74,Dairy Fresh,11.8,Yes,3.3,9.09,3.5,NABL Lab B
BTCH005968,2024-07-06,Paneer,Delhi,81,2,2.91,0.21,Green Valley,23.9,No,3.77,9.1,5.5,NABL Lab B
BTCH005969,2024-03-28,Curd,Mumbai,139,5,1.39,1.4,Green Valley,21.9,Yes,3.31,8.85,5.6,NABL Lab B
BTCH005970,2024-12-07,Milk,Chennai,130,5,1.48,1.05,Dairy Fresh,21.2,No,4.15,8.71,6.1,NABL Lab A
BTCH005971,2024-11-15,Paneer,Mumbai,124,1,2.37,1.93,Dairy Fresh,18.1,No,4.39,9.26,5.7,NABL Lab A
BTCH005972,2024-11-16,Ghee,Chennai,141,1,1.61,1.2,Creamy Way,8.2,No,4.16,9.28,3.3,NABL Lab A
BTCH005973,2024-10-19,Curd,Bangalore,114,4,2.6,1.52,Farm Roots,9.1,No,3.75,9.37,5.6,NABL Lab C
BTCH005974,2024-10-01,Lassi,Bangalore,125,1,1.36,1.13,Green Valley,7.9,Yes,3.95,9.0,4.8,NABL Lab B
BTCH005975,2024-05-26,Lassi,Chennai,143,1,1.38,0.95,Farm Roots,12.2,No,4.33,9.01,3.8,NABL Lab C
BTCH005976,2024-02-13,Lassi,Delhi,106,5,0.82,1.66,Green Valley,23.5,No,4.12,8.34,3.7,NABL Lab C
BTCH005977,2024-07-23,Milk,Bangalore,101,4,2.73,1.71,Creamy Way,20.4,Yes,4.05,9.48,6.0,NABL Lab B
BTCH005978,2024-04-06,Lassi,Mumbai,114,3,0.77,0.62,Green Valley,17.4,No,3.7,8.67,6.3,NABL Lab C
BTCH005979,2024-03-28,Lassi,Delhi,89,3,1.55,1.91,Green Valley,10.6,No,3.64,9.5,3.8,NABL Lab A
BTCH005980,2024-08-10,Lassi,Delhi,134,0,0.64,0.06,Farm Roots,14.1,No,4.08,8.57,3.2,NABL Lab B
BTCH005981,2024-01-30,Lassi,Delhi,115,0,1.67,1.83,Green Valley,16.5,Yes,4.13,8.56,6.8,NABL Lab C
BTCH005982,2024-05-21,Lassi,Bangalore,150,1,0.8,1.64,Farm Roots,18.8,No,4.01,9.23,5.7,NABL Lab A
BTCH005983,2024-03-10,Curd,Chennai,127,5,0.58,0.35,Green Valley,12.9,No,4.31,9.11,3.7,NABL Lab A
BTCH005984,2024-03-25,Paneer,Chennai,101,0,1.09,0.65,Milko Pure,23.9,Yes,3.71,8.48,5.0,NABL Lab C
BTCH005985,2024-05-03,Paneer,Delhi,123,5,0.04,1.13,Dairy Fresh,13.9,No,3.37,8.33,3.1,NABL Lab B
BTCH005986,2024-06-24,Lassi,Delhi,111,0,0.34,0.87,Milko Pure,20.1,No,3.37,8.25,5.5,NABL Lab B
BTCH005987,2024-10-18,Milk,Delhi,126,2,1.77,1.22,Green Valley,19.0,Yes,3.35,9.15,4.8,NABL Lab C
BTCH005988,2024-09-09,Curd,Mumbai,80,3,2.06,0.22,Green Valley,8.7,Yes,4.17,8.29,5.9,NABL Lab A
BTCH005989,2024-07-03,Paneer,Mumbai,85,2,1.57,1.05,Milko Pure,12.1,Yes,3.47,8.41,4.2,NABL Lab B
BTCH005990,2024-07-29,Ghee,Bangalore,97,2,0.67,0.35,Green Valley,4.2,No,4.45,8.3,4.2,NABL Lab B
BTCH005991,2024-02-12,Paneer,Bangalore,145,0,0.36,1.51,Dairy Fresh,19.6,No,4.25,8.4,3.7,NABL Lab C
BTCH005992,2024-08-22,Milk,Pune,117,1,0.23,0.81,Dairy Fresh,13.2,Yes,4.37,8.62,4.6,NABL Lab B
BTCH005993,2024-08-03,Curd,Pune,128,0,1.74,1.15,Dairy Fresh,9.7,No,4.18,8.28,6.7,NABL Lab B
BTCH005994,2024-05-23,Lassi,Chennai,98,0,1.81,1.12,Green Valley,17.0,Yes,3.34,8.32,4.2,NABL Lab C
BTCH005995,2024-02-29,Curd,Mumbai,145,1,1.17,1.68,Farm Roots,5.5,No,3.24,9.29,6.8,NABL Lab B
BTCH005996,2024-04-05,Milk,Pune,87,2,2.52,0.59,Creamy Way,4.4,No,4.3,8.97,3.7,NABL Lab A
BTCH005997,2024-08-09,Milk,Delhi,89,1,0.83,1.39,Green Valley,5.9,Yes,3.51,9.16,3.1,NABL Lab A
BTCH005998,2024-03-14,Paneer,Mumbai,98,4,0.84,0.85,Milko Pure,4.7,Yes,4.19,8.62,5.7,NABL Lab C
BTCH005999,2024-02-16,Milk,Chennai,89,3,0.03,1.25,Green Valley,16.7,Yes,3.98,8.26,7.0,NABL Lab B
BTCH006000,2024-06-09,Milk,Bangalore,142,0,0.7,0.36,Dairy Fresh,17.5,Yes,3.3,8.56,4.2,NABL Lab A
BTCH006001,2024-07-08,Lassi,Pune,97,5,1.24,0.88,Creamy Way,16.6,Yes,3.51,8.27,5.1,NABL Lab C
BTCH006002,2024-09-29,Lassi,Chennai,136,1,1.2,1.03,Dairy Fresh,14.4,Yes,4.43,8.7,6.7,NABL Lab C
BTCH006003,2024-03-13,Milk,Mumbai,131,2,1.16,0.44,Green Valley,15.9,Yes,3.32,8.54,4.7,NABL Lab B
BTCH006004,2024-11-18,Curd,Pune,90,0,2.39,0.25,Green Valley,4.7,Yes,3.85,9.18,6.4,NABL Lab B
BTCH006005,2024-02-22,Lassi,Pune,107,0,0.65,0.67,Green Valley,12.7,Yes,4.26,8.62,5.5,NABL Lab C
BTCH006006,2024-06-17,Milk,Bangalore,82,1,0.1,0.81,Creamy Way,15.5,Yes,4.49,9.33,5.9,NABL Lab B
BTCH006007,2024-11-02,Curd,Pune,116,5,0.13,0.02,Creamy Way,13.4,Yes,3.35,8.61,4.5,NABL Lab A
BTCH006008,2024-05-18,Paneer,Chennai,87,4,2.12,1.52,Milko Pure,15.5,Yes,4.17,8.59,3.8,NABL Lab A
BTCH006009,2024-06-06,Ghee,Chennai,144,0,0.32,0.75,Green Valley,15.2,Yes,4.3,8.25,3.9,NABL Lab B
BTCH006010,2024-09-25,Paneer,Pune,108,1,2.72,1.34,Dairy Fresh,4.0,Yes,3.62,8.4,4.3,NABL Lab C
BTCH006011,2024-02-06,Curd,Chennai,118,5,0.33,0.36,Creamy Way,21.1,No,3.63,8.24,3.3,NABL Lab B
BTCH006012,2024-11-11,Curd,Chennai,81,2,1.83,1.7,Green Valley,13.0,No,4.33,9.47,4.8,NABL Lab B
BTCH006013,2024-12-25,Paneer,Bangalore,123,3,1.49,0.09,Green Valley,5.2,Yes,4.3,8.59,5.7,NABL Lab A
BTCH006014,2024-11-29,Ghee,Chennai,119,2,0.9,1.81,Milko Pure,15.3,Yes,3.91,8.95,5.9,NABL Lab C
BTCH006015,2024-11-01,Paneer,Bangalore,99,3,2.83,0.19,Farm Roots,20.1,Yes,3.73,8.84,6.2,NABL Lab B
BTCH006016,2024-02-11,Lassi,Pune,145,4,0.68,1.87,Dairy Fresh,18.7,Yes,3.99,8.65,5.3,NABL Lab C
BTCH006017,2024-05-17,Paneer,Mumbai,107,1,0.41,0.1,Dairy Fresh,22.1,Yes,3.24,9.4,5.3,NABL Lab B
BTCH006018,2024-06-26,Ghee,Chennai,89,2,0.41,1.94,Creamy Way,16.6,No,3.89,8.23,4.5,NABL Lab B
BTCH006019,2024-12-02,Paneer,Delhi,106,5,0.48,2.0,Milko Pure,9.7,Yes,4.3,9.13,4.1,NABL Lab A
BTCH006020,2024-10-06,Curd,Delhi,150,3,2.68,1.59,Creamy Way,12.1,No,4.35,8.33,3.3,NABL Lab A
BTCH006021,2024-05-19,Curd,Chennai,140,2,2.34,0.5,Milko Pure,9.4,No,4.13,9.27,6.6,NABL Lab B
BTCH006022,2024-09-04,Curd,Delhi,145,5,0.61,1.66,Dairy Fresh,8.8,No,3.56,8.23,5.9,NABL Lab A
BTCH006023,2024-05-28,Lassi,Pune,143,1,0.67,1.16,Dairy Fresh,5.6,No,3.49,8.89,5.7,NABL Lab A
BTCH006024,2024-04-18,Ghee,Mumbai,108,1,0.44,1.2,Green Valley,23.5,No,4.42,9.41,6.4,NABL Lab C
BTCH006025,2024-02-21,Lassi,Mumbai,112,0,0.45,1.34,Milko Pure,20.0,Yes,4.32,8.7,4.4,NABL Lab B
BTCH006026,2024-09-20,Lassi,Bangalore,139,0,1.59,1.08,Farm Roots,17.5,No,3.55,8.37,6.3,NABL Lab A
BTCH006027,2024-05-18,Milk,Bangalore,134,1,0.0,0.61,Creamy Way,10.3,No,3.64,8.49,4.5,NABL Lab B
BTCH006028,2024-09-27,Milk,Chennai,132,5,1.74,1.89,Green Valley,9.0,Yes,4.1,9.36,6.8,NABL Lab B
BTCH006029,2024-05-17,Ghee,Mumbai,97,1,1.94,0.58,Creamy Way,9.2,No,4.25,8.84,5.9,NABL Lab C
BTCH006030,2024-08-28,Lassi,Pune,125,2,0.08,1.88,Green Valley,19.5,Yes,3.87,8.86,4.3,NABL Lab A
BTCH006031,2024-11-05,Curd,Mumbai,112,2,1.36,0.48,Creamy Way,13.4,Yes,4.34,8.28,3.5,NABL Lab C
BTCH006032,2024-10-23,Paneer,Delhi,97,4,1.51,0.84,Milko Pure,21.5,No,4.39,8.24,4.8,NABL Lab C
BTCH006033,2024-02-25,Paneer,Mumbai,127,2,0.35,1.03,Milko Pure,9.6,Yes,3.66,8.75,6.1,NABL Lab B
BTCH006034,2024-12-16,Milk,Bangalore,129,0,0.74,0.82,Green Valley,6.3,Yes,3.97,9.25,6.5,NABL Lab B
BTCH006035,2024-11-05,Lassi,Chennai,80,5,0.3,1.1,Creamy Way,19.5,No,3.75,8.28,3.7,NABL Lab B
BTCH006036,2024-10-18,Curd,Pune,85,4,0.7,1.43,Farm Roots,19.3,No,4.21,9.26,3.9,NABL Lab C
BTCH006037,2024-02-12,Ghee,Delhi,82,4,2.22,1.68,Creamy Way,12.8,No,3.8,9.17,5.1,NABL Lab B
BTCH006038,2024-02-07,Lassi,Delhi,144,5,2.36,0.88,Milko Pure,12.5,No,3.84,8.65,5.5,NABL Lab C
BTCH006039,2024-04-12,Ghee,Chennai,97,4,1.04,1.75,Farm Roots,19.9,Yes,3.35,8.81,4.0,NABL Lab C
BTCH006040,2024-08-06,Milk,Pune,116,5,1.29,0.69,Milko Pure,23.1,Yes,3.46,9.41,6.5,NABL Lab A
BTCH006041,2024-09-01,Ghee,Bangalore,146,5,1.61,0.4,Green Valley,5.4,No,3.26,8.55,6.3,NABL Lab C
BTCH006042,2024-12-21,Ghee,Chennai,147,3,0.72,1.55,Milko Pure,12.9,Yes,3.33,8.92,6.8,NABL Lab C
BTCH006043,2024-10-23,Milk,Mumbai,101,0,0.9,1.39,Creamy Way,12.3,No,3.55,8.45,5.8,NABL Lab C
