return_id,return_date,product,return_units,return_reason,reason_category,delivery_delay_hours,product_batch_id,resolved_by_team
RTN005668,2025-06-01,Curd,1,Damaged Packaging,Packaging,7.2,BTCH029258,Quality Control
RTN005669,2025-05-13,Curd,10,Damaged Packaging,Packaging,9.3,BTCH008963,Quality Control
RTN005670,2025-05-15,Ghee,2,Damaged Packaging,Packaging,6.9,BTCH099150,Customer Care
RTN005671,2025-01-16,Curd,8,Spoiled,Quality,8.9,BTCH051424,Customer Care
RTN005672,2025-04-19,Paneer,3,Taste Issue,Quality,6.3,BTCH017231,Customer Care
RTN005673,2025-02-15,Ghee,4,Spoiled,Quality,8.4,BTCH056438,Logistics
RTN005674,2025-04-02,Ghee,3,Spoiled,Quality,6.7,BTCH070314,Quality Control
RTN005675,2025-02-20,Curd,7,Late Delivery,Delivery,3.2,BTCH001214,Logistics
RTN005676,2025-05-19,Ghee,7,Spoiled,Quality,3.1,BTCH037902,Logistics
RTN005677,2025-07-01,Milk,6,Taste Issue,Quality,5.6,BTCH050517,Quality Control
RTN005678,2025-03-28,Curd,7,Taste Issue,Quality,4.5,BTCH010138,Customer Care
RTN005679,2024-12-12,Paneer,4,Wrong Product,Operations,0.2,BTCH066216,Logistics
RTN005680,2024-10-27,Lassi,1,Spoiled,Quality,0.4,BTCH037294,Customer Care
RTN005681,2024-09-23,Milk,1,Late Delivery,Delivery,6.0,BTCH063648,Quality Control
RTN005682,2024-12-24,Lassi,9,Taste Issue,Quality,1.0,BTCH077844,Logistics
RTN005683,2024-12-27,Milk,5,Wrong Product,Operations,6.6,BTCH050578,Logistics
RTN005684,2025-02-10,Lassi,9,Spoiled,Quality,4.1,BTCH066619,Customer Care
RTN005685,2024-08-07,Lassi,6,Spoiled,Quality,5.3,BTCH089792,Customer Care
RTN005686,2025-07-23,Ghee,10,Spoiled,Quality,9.9,BTCH082276,Logistics
RTN005687,2025-02-20,Lassi,7,Damaged Packaging,Packaging,9.9,BTCH099451,Quality Control
RTN005688,2025-07-27,Lassi,3,Wrong Product,Operations,4.8,BTCH068683,Logistics
RTN005689,2025-05-01,Milk,8,Late Delivery,Delivery,7.1,BTCH020525,Logistics
RTN005690,2024-12-21,Lassi,2,Damaged Packaging,Packaging,4.5,BTCH082874,Logistics
RTN005691,2024-12-26,Ghee,4,Damaged Packaging,Packaging,4.2,BTCH002326,Customer Care
RTN005692,2025-01-16,Lassi,4,Spoiled,Quality,9.6,BTCH029091,Logistics
RTN005693,2025-03-09,Ghee,10,Wrong Product,Operations,9.5,BTCH068214,Quality Control
RTN005694,2025-06-03,Lassi,10,Damaged Packaging,Packaging,1.0,BTCH033464,Customer Care
RTN005695,2024-10-09,Curd,10,Taste Issue,Quality,2.0,BTCH060484,Logistics
RTN005696,2025-02-01,Curd,7,Wrong Product,Operations,2.6,BTCH004630,Customer Care
RTN005697,2025-04-03,Ghee,9,Taste Issue,Quality,7.2,BTCH058910,Customer Care
RTN005698,2025-05-04,Milk,9,Damaged Packaging,Packaging,7.6,BTCH013236,Logistics
RTN005699,2024-09-06,Ghee,5,Damaged Packaging,Packaging,4.3,BTCH046019,Quality Control
RTN005700,2024-12-25,Lassi,6,Wrong Product,Operations,2.1,BTCH039803,Logistics
RTN005701,2025-02-05,Milk,9,Spoiled,Quality,9.2,BTCH085960,Customer Care
RTN005702,2024-10-25,Paneer,10,Late Delivery,Delivery,0.2,BTCH004244,Logistics
RTN005703,2025-05-27,Curd,9,Damaged Packaging,Packaging,4.3,BTCH099408,Logistics
RTN005704,2025-02-22,Paneer,8,Wrong Product,Operations,4.8,BTCH031714,Logistics
RTN005705,2025-07-06,Paneer,2,Wrong Product,Operations,5.0,BTCH073035,Customer Care
RTN005706,2025-05-09,Milk,10,Late Delivery,Delivery,8.4,BTCH014121,Customer Care
RTN005707,2025-01-22,Curd,9,Wrong Product,Operations,6.7,BTCH001654,Logistics
RTN005708,2025-06-16,Paneer,5,Spoiled,Quality,1.4,BTCH049146,Customer Care
RTN005709,2024-09-02,Curd,6,Spoiled,Quality,6.6,BTCH044840,Customer Care
RTN005710,2024-11-07,Lassi,1,Taste Issue,Quality,9.9,BTCH094362,Logistics
RTN005711,2024-11-30,Lassi,10,Taste Issue,Quality,8.4,BTCH074453,Customer Care
RTN005712,2025-05-14,Ghee,8,Late Delivery,Delivery,5.2,BTCH062694,Logistics
RTN005713,2024-08-10,Curd,7,Spoiled,Quality,3.9,BTCH001729,Logistics
RTN005714,2024-09-11,Curd,4,Taste Issue,Quality,2.2,BTCH087983,Logistics
RTN005715,2025-04-22,Milk,1,Taste Issue,Quality,0.8,BTCH029282,Customer Care
RTN005716,2025-04-06,Paneer,10,Damaged Packaging,Packaging,6.2,BTCH029626,Logistics
RTN005717,2025-04-17,Ghee,5,Spoiled,Quality,4.4,BTCH074468,Quality Control
RTN005718,2025-03-15,Ghee,6,Damaged Packaging,Packaging,4.1,BTCH050789,Logistics
RTN005719,2024-09-13,Lassi,10,Wrong Product,Operations,6.9,BTCH047085,Logistics
RTN005720,2024-10-09,Lassi,10,Wrong Product,Operations,1.6,BTCH044149,Logistics
RTN005721,2025-03-07,Ghee,6,Wrong Product,Operations,0.6,BTCH021750,Logistics
RTN005722,2025-05-15,Paneer,1,Late Delivery,Delivery,2.2,BTCH037614,Logistics
RTN005723,2025-05-21,Curd,7,Wrong Product,Operations,4.5,BTCH013381,Logistics
RTN005724,2024-09-29,Curd,2,Damaged Packaging,Packaging,5.2,BTCH096545,Logistics
RTN005725,2024-11-25,Curd,2,Taste Issue,Quality,8.5,BTCH021759,Quality Control
RTN005726,2025-04-18,Milk,6,Spoiled,Quality,4.1,BTCH056539,Logistics
RTN005727,2024-10-29,Lassi,2,Late Delivery,Delivery,2.2,BTCH016658,Customer Care
RTN005728,2025-01-28,Lassi,9,Damaged Packaging,Packaging,7.7,BTCH063690,Quality Control
RTN005729,2025-01-07,Lassi,1,Taste Issue,Quality,5.6,BTCH025389,Customer Care
RTN005730,2024-12-15,Milk,6,Late Delivery,Delivery,4.7,BTCH080151,Customer Care
RTN005731,2025-07-06,Lassi,5,Damaged Packaging,Packaging,3.0,BTCH001942,Logistics
RTN005732,2024-10-24,Paneer,5,Taste Issue,Quality,1.5,BTCH070346,Quality Control
RTN005733,2024-11-07,Ghee,4,Spoiled,Quality,2.4,BTCH060489,Logistics
RTN005734,2024-11-15,Ghee,2,Damaged Packaging,Packaging,3.7,BTCH029670,Logistics
RTN005735,2024-11-25,Milk,9,Spoiled,Quality,7.0,BTCH049842,Quality Control
RTN005736,2024-11-10,Ghee,10,Spoiled,Quality,9.2,BTCH015929,Quality Control
RTN005737,2025-03-04,Paneer,10,Wrong Product,Operations,0.1,BTCH011177,Logistics
RTN005738,2024-09-21,Curd,8,Spoiled,Quality,8.7,BTCH074431,Quality Control
RTN005739,2024-09-06,Milk,2,Taste Issue,Quality,8.0,BTCH080693,Logistics
RTN005740,2025-07-24,Curd,7,Taste Issue,Quality,1.4,BTCH039817,Quality Control
RTN005741,2024-11-20,Ghee,7,Taste Issue,Quality,5.5,BTCH027712,Customer Care
RTN005742,2025-02-25,Milk,1,Late Delivery,Delivery,2.6,BTCH036819,Logistics
RTN005743,2024-12-18,Paneer,2,Taste Issue,Quality,1.0,BTCH073711,Quality Control
RTN005744,2025-02-02,Milk,5,Spoiled,Quality,9.5,BTCH044802,Logistics
RTN005745,2025-07-15,Paneer,3,Damaged Packaging,Packaging,6.4,BTCH058319,Quality Control
RTN005746,2025-07-28,Milk,5,Damaged Packaging,Packaging,4.5,BTCH065842,Customer Care
RTN005747,2024-09-10,Ghee,1,Taste Issue,Quality,7.4,BTCH006261,Customer Care
RTN005748,2025-05-17,Ghee,2,Damaged Packaging,Packaging,6.6,BTCH065973,Customer Care
RTN005749,2025-05-15,Lassi,4,Spoiled,Quality,0.2,BTCH013706,Customer Care
RTN005750,2025-05-25,Curd,7,Damaged Packaging,Packaging,3.1,BTCH016403,Logistics
RTN005751,2024-12-27,Ghee,6,Wrong Product,Operations,6.0,BTCH007164,Customer Care
RTN005752,2025-04-24,Curd,1,Late Delivery,Delivery,2.1,BTCH058948,Customer Care
RTN005753,2024-10-11,Curd,10,Taste Issue,Quality,6.1,BTCH068848,Customer Care
RTN005754,2024-09-09,Milk,10,Late Delivery,Delivery,2.5,BTCH013965,Quality Control
RTN005755,2025-08-04,Paneer,7,Taste Issue,Quality,2.9,BTCH024357,Quality Control
RTN005756,2025-02-23,Ghee,5,Spoiled,Quality,0.0,BTCH050504,Logistics
RTN005757,2024-09-17,Paneer,3,Wrong Product,Operations,7.6,BTCH059104,Customer Care
RTN005758,2025-05-01,Paneer,2,Taste Issue,Quality,0.5,BTCH064083,Customer Care
RTN005759,2024-12-08,Paneer,2,Spoiled,Quality,0.8,BTCH069969,Quality Control
RTN005760,2025-07-22,Ghee,6,Damaged Packaging,Packaging,4.1,BTCH012403,Logistics
RTN005761,2025-06-07,Curd,4,Wrong Product,Operations,0.4,BTCH037831,Logistics
RTN005762,2024-12-13,Milk,5,Wrong Product,Operations,2.9,BTCH068296,Customer Care
RTN005763,2024-10-11,Ghee,10,Damaged Packaging,Packaging,8.8,BTCH049621,Quality Control
RTN005764,2025-07-06,Lassi,9,Taste Issue,Quality,2.7,BTCH033073,Quality Control
RTN005765,2024-08-16,Milk,8,Spoiled,Quality,9.0,BTCH032304,Customer Care
RTN005766,2024-08-10,Milk,1,Spoiled,Quality,9.2,BTCH059769,Customer Care
RTN005767,2024-11-06,Milk,2,Wrong Product,Operations,4.9,BTCH029088,Quality Control
RTN005768,2025-02-17,Ghee,6,Taste Issue,Quality,9.1,BTCH078056,Logistics
RTN005769,2025-04-06,Paneer,1,Wrong Product,Operations,5.3,BTCH014503,Logistics
RTN005770,2025-02-12,Ghee,2,Taste Issue,Quality,7.0,BTCH055460,Logistics
RTN005771,2024-11-14,Milk,5,Taste Issue,Quality,0.2,BTCH012167,Customer Care
RTN005772,2025-01-11,Curd,5,Spoiled,Quality,9.4,BTCH046750,Customer Care
RTN005773,2025-02-06,Lassi,7,Wrong Product,Operations,2.8,BTCH030457,Logistics
RTN005774,2025-03-12,Lassi,5,Taste Issue,Quality,7.3,BTCH091925,Customer Care
RTN005775,2024-08-31,Curd,3,Late Delivery,Delivery,5.7,BTCH014274,Customer Care
RTN005776,2025-04-19,Milk,4,Late Delivery,Delivery,3.6,BTCH000166,Logistics
RTN005777,2025-06-21,Curd,10,Taste Issue,Quality,5.8,BTCH050427,Quality Control
RTN005778,2025-04-21,Ghee,6,Late Delivery,Delivery,7.2,BTCH094062,Logistics
RTN005779,2025-02-14,Lassi,8,Wrong Product,Operations,2.4,BTCH059564,Logistics
RTN005780,2024-12-06,Lassi,5,Wrong Product,Operations,6.9,BTCH020287,Customer Care
RTN005781,2024-11-06,Lassi,8,Late Delivery,Delivery,9.3,BTCH025701,Quality Control
RTN005782,2025-03-13,Lassi,6,Taste Issue,Quality,3.8,BTCH043198,Quality Control
RTN005783,2024-11-23,Paneer,10,Late Delivery,Delivery,8.7,BTCH086358,Customer Care
RTN005784,2024-12-13,Lassi,8,Spoiled,Quality,2.6,BTCH010256,Logistics
RTN005785,2024-11-01,Curd,10,Late Delivery,Delivery,7.9,BTCH063125,Quality Control
RTN005786,2024-08-27,Ghee,8,Spoiled,Quality,4.3,BTCH047880,Customer Care
RTN005787,2024-08-10,Lassi,2,Wrong Product,Operations,8.7,BTCH041869,Customer Care
RTN005788,2025-05-22,Lassi,3,Spoiled,Quality,8.8,BTCH015917,Customer Care
RTN005789,2025-05-30,Paneer,6,Spoiled,Quality,3.9,BTCH076998,Quality Control
RTN005790,2025-01-07,Lassi,4,Damaged Packaging,Packaging,7.5,BTCH051531,Customer Care
RTN005791,2025-05-30,Ghee,4,Taste Issue,Quality,5.4,BTCH078115,Customer Care
RTN005792,2025-04-18,Milk,2,Damaged Packaging,Packaging,6.6,BTCH082365,Quality Control
RTN005793,2025-06-08,Curd,6,Wrong Product,Operations,0.0,BTCH030249,Quality Control
RTN005794,2024-08-24,Paneer,5,Late Delivery,Delivery,4.8,BTCH012984,Quality Control
RTN005795,2025-04-28,Lassi,7,Wrong Product,Operations,9.5,BTCH076441,Logistics
RTN005796,2025-07-11,Curd,6,Late Delivery,Delivery,6.0,BTCH084994,Logistics
RTN005797,2024-08-08,Curd,1,Taste Issue,Quality,9.2,BTCH051044,Logistics
RTN005798,2025-06-12,Milk,1,Spoiled,Quality,7.8,BTCH014561,Quality Control
RTN005799,2025-05-16,Milk,2,Damaged Packaging,Packaging,4.2,BTCH054432,Logistics
RTN005800,2025-07-19,Lassi,8,Late Delivery,Delivery,5.6,BTCH033080,Quality Control
RTN005801,2025-05-24,Lassi,9,Spoiled,Quality,1.4,BTCH011498,Logistics
RTN005802,2024-12-17,Milk,1,Taste Issue,Quality,5.1,BTCH085872,Logistics
RTN005803,2025-03-14,Lassi,5,Wrong Product,Operations,8.3,BTCH081854,Logistics
RTN005804,2024-08-30,Lassi,7,Wrong Product,Operations,1.3,BTCH088324,Logistics
RTN005805,2024-09-27,Milk,1,Damaged Packaging,Packaging,6.7,BTCH069367,Logistics
RTN005806,2025-02-26,Ghee,8,Late Delivery,Delivery,6.3,BTCH054093,Customer Care
RTN005807,2025-03-08,Curd,7,Spoiled,Quality,6.1,BTCH016574,Logistics
RTN005808,2024-09-20,Lassi,9,Late Delivery,Delivery,8.8,BTCH002752,Customer Care
RTN005809,2025-06-12,Paneer,2,Taste Issue,Quality,7.3,BTCH052119,Customer Care
RTN005810,2025-05-08,Milk,8,Wrong Product,Operations,0.6,BTCH082536,Quality Control
RTN005811,2024-08-21,Paneer,1,Late Delivery,Delivery,1.9,BTCH034315,Logistics
RTN005812,2025-04-30,Ghee,10,Late Delivery,Delivery,4.2,BTCH024809,Customer Care
RTN005813,2024-11-02,Lassi,10,Spoiled,Quality,4.1,BTCH060614,Customer Care
RTN005814,2024-09-30,Curd,1,Late Delivery,Delivery,1.5,BTCH075682,Quality Control
RTN005815,2025-04-02,Milk,10,Late Delivery,Delivery,6.6,BTCH044996,Logistics
RTN005816,2024-08-16,Lassi,3,Wrong Product,Operations,8.1,BTCH013330,Logistics
RTN005817,2025-02-15,Ghee,10,Late Delivery,Delivery,4.6,BTCH034084,Quality Control
RTN005818,2025-02-26,Lassi,10,Damaged Packaging,Packaging,8.5,BTCH021682,Logistics
RTN005819,2024-08-29,Curd,3,Taste Issue,Quality,4.1,BTCH033720,Customer Care
RTN005820,2024-11-13,Curd,9,Damaged Packaging,Packaging,7.6,BTCH032547,Quality Control
RTN005821,2025-05-05,Ghee,9,Wrong Product,Operations,5.1,BTCH015224,Logistics
RTN005822,2025-05-22,Curd,4,Late Delivery,Delivery,0.5,BTCH033752,Logistics
RTN005823,2025-02-03,Lassi,9,Spoiled,Quality,3.2,BTCH065495,Customer Care
RTN005824,2024-08-06,Milk,6,Damaged Packaging,Packaging,7.0,BTCH077835,Quality Control
RTN005825,2024-08-13,Milk,7,Late Delivery,Delivery,7.8,BTCH069553,Customer Care
RTN005826,2024-09-03,Lassi,1,Late Delivery,Delivery,9.2,BTCH075646,Logistics
RTN005827,2024-09-26,Paneer,1,Damaged Packaging,Packaging,9.5,BTCH030852,Customer Care
RTN005828,2024-12-14,Paneer,2,Wrong Product,Operations,1.8,BTCH094959,Customer Care
RTN005829,2024-12-03,Ghee,1,Late Delivery,Delivery,1.5,BTCH042468,Quality Control
RTN005830,2025-01-02,Curd,2,Taste Issue,Quality,8.0,BTCH022966,Quality Control
RTN005831,2025-05-28,Curd,6,Taste Issue,Quality,5.9,BTCH064187,Customer Care
RTN005832,2025-01-14,Paneer,8,Taste Issue,Quality,2.0,BTCH047056,Customer Care
RTN005833,2025-01-05,Lassi,6,Damaged Packaging,Packaging,0.7,BTCH084345,Logistics
RTN005834,2024-08-30,Curd,8,Damaged Packaging,Packaging,6.8,BTCH009633,Logistics
RTN005835,2025-01-19,Ghee,4,Wrong Product,Operations,9.6,BTCH059776,Logistics
RTN005836,2024-11-19,Paneer,9,Wrong Product,Operations,1.5,BTCH046550,Customer Care
RTN005837,2025-03-25,Ghee,7,Spoiled,Quality,1.0,BTCH047811,Quality Control
RTN005838,2024-12-03,Curd,3,Late Delivery,Delivery,2.1,BTCH001890,Quality Control
RTN005839,2024-11-15,Milk,6,Wrong Product,Operations,9.6,BTCH004204,Quality Control
RTN005840,2024-11-13,Lassi,3,Taste Issue,Quality,9.6,BTCH082350,Customer Care
RTN005841,2025-03-07,Lassi,3,Taste Issue,Quality,4.7,BTCH022451,Logistics
RTN005842,2025-04-15,Milk,8,Taste Issue,Quality,5.2,BTCH010909,Logistics
RTN005843,2024-11-30,Ghee,4,Wrong Product,Operations,9.8,BTCH099942,Customer Care
RTN005844,2025-07-19,Lassi,6,Late Delivery,Delivery,1.8,BTCH061858,Logistics
RTN005845,2025-05-02,Milk,2,Taste Issue,Quality,4.5,BTCH002950,Quality Control
RTN005846,2025-05-01,Curd,3,Taste Issue,Quality,4.7,BTCH088267,Logistics
RTN005847,2024-11-24,Ghee,3,Wrong Product,Operations,6.1,BTCH056346,Logistics
RTN005848,2024-09-02,Ghee,6,Spoiled,Quality,1.6,BTCH095862,Quality Control
RTN005849,2024-11-12,Curd,6,Damaged Packaging,Packaging,0.9,BTCH092980,Logistics
RTN005850,2025-06-06,Milk,6,Spoiled,Quality,0.3,BTCH015051,Quality Control
RTN005851,2025-07-04,Curd,9,Damaged Packaging,Packaging,7.1,BTCH016885,Customer Care
RTN005852,2025-05-29,Paneer,4,Spoiled,Quality,0.1,BTCH054833,Logistics
RTN005853,2025-05-04,Ghee,3,Late Delivery,Delivery,2.4,BTCH005019,Logistics
RTN005854,2025-05-04,Lassi,4,Spoiled,Quality,7.1,BTCH024957,Quality Control
RTN005855,2024-11-19,Curd,3,Damaged Packaging,Packaging,2.0,BTCH059887,Customer Care
RTN005856,2025-06-28,Paneer,10,Spoiled,Quality,9.8,BTCH075121,Logistics
RTN005857,2024-12-16,Lassi,1,Taste Issue,Quality,1.1,BTCH054467,Quality Control
RTN005858,2025-07-23,Ghee,4,Spoiled,Quality,4.2,BTCH055873,Quality Control
RTN005859,2024-12-21,Ghee,9,Wrong Product,Operations,7.3,BTCH040049,Logistics
RTN005860,2024-10-13,Paneer,4,Spoiled,Quality,2.5,BTCH036497,Customer Care
RTN005861,2024-11-04,Milk,1,Wrong Product,Operations,1.0,BTCH051245,Customer Care
RTN005862,2025-05-13,Lassi,8,Spoiled,Quality,0.3,BTCH071644,Customer Care
RTN005863,2024-11-23,Curd,6,Taste Issue,Quality,0.3,BTCH043149,Quality Control
RTN005864,2025-07-19,Milk,8,Wrong Product,Operations,3.0,BTCH076036,Customer Care
RTN005865,2024-12-29,Paneer,9,Spoiled,Quality,5.9,BTCH038761,Logistics
RTN005866,2025-04-30,Milk,6,Spoiled,Quality,3.2,BTCH002381,Quality Control
RTN005867,2025-05-02,Lassi,7,Taste Issue,Quality,5.7,BTCH092417,Customer Care
RTN005868,2024-09-17,Milk,4,Spoiled,Quality,3.3,BTCH021290,Quality Control
RTN005869,2025-02-27,Curd,6,Late Delivery,Delivery,7.0,BTCH091268,Logistics
RTN005870,2025-02-27,Paneer,9,Spoiled,Quality,3.2,BTCH071860,Logistics
RTN005871,2024-11-17,Ghee,8,Damaged Packaging,Packaging,2.4,BTCH035523,Quality Control
RTN005872,2024-09-12,Milk,5,Wrong Product,Operations,10.0,BTCH022854,Customer Care
RTN005873,2025-03-22,Paneer,10,Damaged Packaging,Packaging,0.5,BTCH013961,Logistics
RTN005874,2025-07-20,Milk,6,Late Delivery,Delivery,8.2,BTCH041857,Quality Control
RTN005875,2024-12-22,Ghee,3,Wrong Product,Operations,4.5,BTCH071212,Quality Control
RTN005876,2025-06-05,Lassi,3,Wrong Product,Operations,0.4,BTCH010808,Customer Care
RTN005877,2025-02-25,Curd,9,Taste Issue,Quality,0.2,BTCH031190,Logistics
RTN005878,2024-10-15,Curd,6,Taste Issue,Quality,8.9,BTCH066519,Logistics
RTN005879,2025-02-01,Lassi,8,Spoiled,Quality,8.4,BTCH056593,Logistics
RTN005880,2025-06-22,Curd,3,Late Delivery,Delivery,6.1,BTCH028861,Customer Care
RTN005881,2024-11-24,Curd,5,Damaged Packaging,Packaging,6.0,BTCH023731,Logistics
RTN005882,2025-06-24,Curd,6,Taste Issue,Quality,4.1,BTCH042098,Customer Care
RTN005883,2025-06-15,Ghee,10,Taste Issue,Quality,9.8,BTCH011569,Logistics
RTN005884,2025-02-23,Paneer,8,Taste Issue,Quality,8.0,BTCH029295,Logistics
RTN005885,2025-01-07,Curd,6,Wrong Product,Operations,4.1,BTCH018717,Customer Care
RTN005886,2025-05-24,Curd,6,Spoiled,Quality,0.9,BTCH050995,Logistics
RTN005887,2025-04-12,Lassi,10,Damaged Packaging,Packaging,9.7,BTCH074769,Customer Care
RTN005888,2025-07-21,Milk,2,Damaged Packaging,Packaging,6.6,BTCH022006,Logistics
RTN005889,2024-11-26,Milk,4,Late Delivery,Delivery,3.8,BTCH068379,Quality Control
RTN005890,2025-07-05,Ghee,1,Spoiled,Quality,9.2,BTCH025659,Customer Care
RTN005891,2025-07-08,Ghee,7,Spoiled,Quality,1.3,BTCH066531,Quality Control
RTN005892,2025-03-09,Lassi,9,Taste Issue,Quality,6.2,BTCH029791,Logistics
RTN005893,2025-04-10,Ghee,5,Wrong Product,Operations,9.0,BTCH097056,Logistics
RTN005894,2024-11-11,Paneer,10,Taste Issue,Quality,7.6,BTCH062806,Quality Control
RTN005895,2024-09-25,Lassi,3,Wrong Product,Operations,1.1,BTCH043039,Quality Control
RTN005896,2025-05-25,Ghee,1,Late Delivery,Delivery,2.1,BTCH088705,Customer Care
RTN005897,2024-11-22,Lassi,9,Damaged Packaging,Packaging,8.8,BTCH019076,Quality Control
RTN005898,2024-10-14,Curd,9,Taste Issue,Quality,5.1,BTCH067179,Quality Control
RTN005899,2025-05-23,Milk,9,Damaged Packaging,Packaging,7.8,BTCH075417,Customer Care
RTN005900,2025-04-21,Ghee,4,Spoiled,Quality,7.1,BTCH074511,Logistics
RTN005901,2024-08-18,Milk,8,Late Delivery,Delivery,5.0,BTCH037299,Quality Control
RTN005902,2024-10-22,Lassi,10,Damaged Packaging,Packaging,7.8,BTCH040978,Customer Care
RTN005903,2024-12-05,Curd,5,Damaged Packaging,Packaging,1.1,BTCH005665,Customer Care
RTN005904,2025-02-02,Ghee,10,Late Delivery,Delivery,7.4,BTCH017753,Customer Care
RTN005905,2025-07-02,Curd,5,Late Delivery,Delivery,3.0,BTCH059235,Customer Care
RTN005906,2024-09-19,Lassi,2,Wrong Product,Operations,0.3,BTCH096158,Customer Care
RTN005907,2025-04-21,Paneer,6,Taste Issue,Quality,6.5,BTCH067554,Logistics
RTN005908,2024-09-10,Lassi,9,Damaged Packaging,Packaging,9.5,BTCH083471,Quality Control
RTN005909,2025-05-28,Lassi,1,Wrong Product,Operations,8.1,BTCH092281,Quality Control
RTN005910,2024-08-25,Ghee,6,Taste Issue,Quality,8.6,BTCH059041,Quality Control
RTN005911,2025-06-05,Paneer,8,Damaged Packaging,Packaging,4.2,BTCH072374,Logistics
RTN005912,2025-03-31,Ghee,8,Taste Issue,Quality,3.1,BTCH028585,Customer Care
RTN005913,2025-05-31,Milk,8,Late Delivery,Delivery,0.6,BTCH058047,Quality Control
RTN005914,2025-05-28,Milk,8,Wrong Product,Operations,9.6,BTCH012311,Quality Control
RTN005915,2025-04-28,Paneer,6,Spoiled,Quality,6.4,BTCH000343,Customer Care
RTN005916,2024-10-27,Lassi,9,Late Delivery,Delivery,3.9,BTCH020542,Logistics
RTN005917,2024-12-28,Paneer,4,Taste Issue,Quality,3.2,BTCH001790,Logistics
RTN005918,2025-03-09,Paneer,7,Taste Issue,Quality,5.9,BTCH044574,Logistics
RTN005919,2024-11-13,Lassi,6,Spoiled,Quality,7.3,BTCH029388,Logistics
RTN005920,2025-07-23,Paneer,7,Damaged Packaging,Packaging,2.0,BTCH060110,Logistics
RTN005921,2025-07-24,Curd,6,Spoiled,Quality,2.8,BTCH059047,Logistics
RTN005922,2025-03-28,Curd,10,Spoiled,Quality,1.9,BTCH016772,Logistics
RTN005923,2024-08-19,Curd,8,Wrong Product,Operations,0.7,BTCH055559,Quality Control
RTN005924,2024-11-04,Curd,1,Taste Issue,Quality,2.4,BTCH046785,Customer Care
RTN005925,2024-09-20,Curd,6,Wrong Product,Operations,9.9,BTCH005493,Logistics
RTN005926,2025-05-03,Milk,1,Wrong Product,Operations,1.1,BTCH032962,Logistics
RTN005927,2025-01-27,Paneer,7,Damaged Packaging,Packaging,2.7,BTCH047246,Quality Control
RTN005928,2025-02-19,Curd,8,Wrong Product,Operations,1.1,BTCH020987,Logistics
RTN005929,2025-03-20,Lassi,10,Late Delivery,Delivery,9.3,BTCH078259,Logistics
RTN005930,2024-12-03,Paneer,8,Spoiled,Quality,8.4,BTCH042589,Logistics
RTN005931,2024-08-26,Ghee,7,Spoiled,Quality,9.1,BTCH022133,Logistics
RTN005932,2025-04-03,Lassi,4,Spoiled,Quality,3.6,BTCH038803,Customer Care
RTN005933,2025-05-06,Ghee,9,Damaged Packaging,Packaging,2.5,BTCH000573,Customer Care
RTN005934,2025-02-26,Curd,6,Damaged Packaging,Packaging,8.1,BTCH044579,Quality Control
RTN005935,2024-11-06,Curd,1,Late Delivery,Delivery,9.7,BTCH027820,Quality Control
RTN005936,2025-04-27,Curd,7,Spoiled,Quality,5.0,BTCH063870,Quality Control
RTN005937,2024-09-02,Lassi,5,Late Delivery,Delivery,2.3,BTCH017944,Customer Care
RTN005938,2024-10-13,Ghee,4,Taste Issue,Quality,7.2,BTCH008090,Customer Care
